developerid,name,city,administrativedivision,country,founding_year
22994,Robert Gammon,,,,
22995,Isabelle Dela Torre,,,,
22996,Lisandro Lorea,,,,
22997,RedTower,,,,
22998,NS,,,,
22999,Ramotion Inc.,,,,
23000,XIAOYAO,,,,
23001,Stapleton,,,,
23002,The Sociopath Software,,,,
23003,GUTS Department,,,,
23004,Media.Vision,Tokyo,,Japan,1993
23005,Xue yang,,,,
23006,Zeta Heo,,,,
23007,Nemoïd Apps,,,,
23008,Weekend Soft,,,,
23009,starmops,,,,
23010,Imadio,,,,
23011,Little Smart Planet,,,,
23012,Hars,,,,
23013,Rain Games,,,,
23014,2XL Games,,,,
23015,Rocket Bear Games,,,,
23016,Nabi Studios,,,,
23017,Ancient Games DS,,,,
23018,Cynoclept,,,,
23019,JRad Games,,,,
23020,Media Rings,,,,
23021,A Mazeing Tower Defense,,,,
23022,SOLIDMESH,,,,
23023,Steampunk Wizards,,,,
23024,Namo,,,,
23025,Graphium Studio,,,,
23026,Rage Software,,,,
23027,Binarystudio 54,,,,
23028,GAME NA KIBUN,,,,
23029,Jarrah Technology,,,,
23030,Triangle Studios,,,,
23031,Starbreeze Studios AB,,,,
23032,Io Normal,,,,
23033,Stoic Studio,Austin,Texas,United States,2011
23034,Somnium Games d.o.o.,,,,
23035,Johan Hammes,,,,
23036,Rollman team,,,,
23037,BRINK 3D,,,,
23038,YASUDA GAMES,,,,
23039,LsgStudio,,,,
23040,Electric Root,,,,
23041,"Thoughtquake Studios, LLC",,,,
23042,Eugene Makashov,,,,
23043,Simulators Live,,,,
23044,DCGsoft,,,,
23045,polynation games ltd,,,,
23046,Dima Kozyr,,,,
23047,DryGin Studios,,,,
23048,Construct Core Works,,,,
23049,Ghost Lord Games,,,,
23050,Pixel Battery,,,,
23051,HYDEZEKE,,,,
23052,"Creative Assembly, PC Port - Hardlight",,,,
23053,PlayV,,,,
23054,Sounding Stone / 老奉毊,,,,
23055,Poorwill Games,,,,
23056,Lost Astronaut Studios,,,,
23057,Sandlot Games,,,,
23058,Farjay.com,,,,
23059,Frontier,,,,
23060,Advent RPG,,,,
23061,Blue Comet Games,,,,
23062,△○□× (Miwashiba),,,,
23063,POW Games,,,,
23064,Totemic Entertainment Ltd,,,,
23065,Kaio Interactive,,,,
23066,HAYATO YANG,,,,
23067,Ruffian Games,Dundee,Scotland,United Kingdom,2008
23068,Omega Games,,,,
23069,FuRyu,Tokyo,,Japan,2007
23070,CP Decision,,,,
23071,RuVe Game Studio,,,,
23072,ITT Family Games,,,,
23073,Cover Corp.,,,,
23074,NeFARiOUS Dimensions iNteractive,,,,
23075,Dave Beck,,,,
23076,Lambdadev,,,,
23077,Grumpy Company GmbH,,,,
23078,Cube Roots,,,,
23079,Lcc,,,,
23080,Miga,,,,
23081,Buce Studios LLC,,,,
23082,Amidos,,,,
23083,Avalanche Software,,,,
23084,munsunghyun,,,,
23085,Joshua Chen,,,,
23086,Orneon Limited,,,,
23087,Makeshift Monocle,,,,
23088,Teal Fire,,,,
23089,Belarus Games,,,,
23090,Effimera Studio,,,,
23091,Nifflas Games,,,,
23092,Simon Prefontaine,,,,
23093,Peace & Love Games,,,,
23094,Red Dot Games,,,,
23095,Chongming Studio,,,,
23096,Artisano,,,,
23097,Sebastian Groll,,,,
23098,Strategic Designs Ltd.,,,,
23099,Robot Riot UG (haftungsbeschränkt),,,,
23100,GameOn Production,,,,
23101,Hip Interactive,,,,
23102,TOHO,,,,
23103,Stumphead Games,,,,
23104,Whalebox Studio,,,,
23105,Globiss Interactive,,,,
23106,LLC Intenzibne,,,,
23107,ProjectKlowd Game Studios,,,,
23108,Ultimate Play the Game,Ashby-de-la-Zouch,England,United Kingdom,1982
23109,morojenoe's empire,,,,
23110,Radical Fish Games,,,,
23111,Michael Seaholm,,,,
23112,"Mine Loader Software Co., Ltd.",,,,
23113,Kai van Ommeren,,,,
23114,Data East,,,,
23115,"Steve ""Khad"" Grant",,,,
23116,Lupiesoft,,,,
23117,Red Orb,,,,
23118,10Ants Hill,,,,
23119,OVERDRIVE,,,,
23120,Heero,,,,
23121,Playata GmbH,,,,
23122,Carlsen Games,,,,
23123,MZ Games,,,,
23124,Nihilistic Software,,,,
23125,Incendium LLC,,,,
23126,Dark Duo Games,,,,
23127,Uber Entertainment,,,,
23128,Inane Games,,,,
23129,radio,,,,
23130,Strange Loop Games,,,,
23131,Neverland,Tokyo,,Japan,1993
23132,Culture Brain,,,,
23133,Hairy Man Games,,,,
23134,Starfish-SD Inc,,,,
23135,Quality Simulations,,,,
23136,The Airship Abstraction,,,,
23137,onebraverobot,,,,
23138,LyraVR,,,,
23139,ILLUSION,,,,
23140,Digital Awakening,,,,
23141,Pixelteriyaki,,,,
23142,Darjeeling,,,,
23143,MadBox,,,,
23144,Quality Games,,,,
23145,Copperpick Studio,,,,
23146,Vikintor,,,,
23147,Davit Andreasyan,,,,
23148,AppChu Indie Games,,,,
23149,Rafael Mori Neiva,,,,
23150,yfyx games,,,,
23151,Cuddles and Snowflake,,,,
23152,Beyond Technical Inc.,,,,
23153,Team Eleven,,,,
23154,SideFX,,,,
23155,Cybertime System,,,,
23156,Jack The Creative,,,,
23157,Elite World Industries,,,,
23158,PuzzleSpace,,,,
23159,Mohammad Arkobi,,,,
23160,Alexandru Duta,,,,
23161,games.Sharbit,,,,
23162,Z-Software GmbH,,,,
23163,IronOak Games,,,,
23164,Dead Fish Eye,,,,
23165,Diagrammet AB,,,,
23166,Fair Play Labs,,,,
23167,Z4G0 and Ivan Venturi Productions,,,,
23168,Juggernaut Games,,,,
23169,Selective Intuition,,,,
23170,Slugsoft,,,,
23171,Cuveet Story,,,,
23172,Appocalypse Games,,,,
23173,NerdRage Studios,,,,
23174,Brandon Slade,,,,
23175,Framefield GmbH,,,,
23176,Virtual Bridgeworks,,,,
23177,PHY-SIX,,,,
23178,"Beijing Elysium Interactive Technology Co.,Ltd.",,,,
23179,storm_sharks,,,,
23180,Twisted Pixel Games,,,,
23181,Chingis LLC,,,,
23182,Open World Interactive,,,,
23183,Noble Muffins,,,,
23184,Crabby Team,,,,
23185,"DracoSoftware, LLC",,,,
23186,Motion Games Studio,,,,
23187,Prideful Sloth,,,,
23188,Dontnod Entertainment,Paris,,France,2008
23189,Svyatoslav Pilipenko,,,,
23190,Marco Tancredi,,,,
23191,Ubisoft - San Francisco,,,,
23192,Beast Games,,,,
23193,the whale husband,,,,
23194,Inaccurate Interactive,,,,
23195,Shrimpcave Industries,,,,
23196,Yamila Abraham,,,,
23197,Robson Paiva,,,,
23198,Alexander Goodwin,,,,
23199,Rocktastic Games,,,,
23200,Suspicious Ducks,,,,
23201,Ehnenu,,,,
23202,Gamma Games Interactive Inc.,,,,
23203,Hugebot!,,,,
23204,CGevo,,,,
23205,Joe Richardson,,,,
23206,CurriculaWorks,,,,
23207,"Forward Development, Ltd.",,,,
23208,LydGameStudio,,,,
23209,Ankake Spa,,,,
23210,Green Dinosaur Games,,,,
23211,Milan Kazarka,,,,
23212,Team17 Software Ltd. ,,,,
23213,Soaphog,,,,
23214,Betelgeuse Zero,,,,
23215,6L6 Interactive,,,,
23216,Celianna,,,,
23217,F.A.P. time,,,,
23218,Dragon Emperors,,,,
23219,Bolder Games,,,,
23220,SashaNyasha,,,,
23221,Sideline,,,,
23222,SnowEagle Entertainment,,,,
23223,Pok&Co,,,,
23224,Mindwedge,,,,
23225,Shadow Tor Studios,,,,
23226,YAOYICHEN,,,,
23227,Downpour Interactive,,,,
23228,"Nikita ""Ghost_RUS""",,,,
23229,Skandivania Games,,,,
23230,Everlasting Fantasy,,,,
23231,Enlight Software Limited,,,,
23232,VISR,,,,
23233,Animvs Game Studio,,,,
23234,iMaxGen,,,,
23235,Wafflesoft,,,,
23236,Butlerstyle Entertainment,,,,
23237,David Hensley,,,,
23238,CHUMBOSOFT LLC,,,,
23239,Corpix,,,,
23240,Steam Blade Games,,,,
23241,Derpy Dinos,,,,
23242,Red Fox Game Studios,,,,
23243,ZeroHQ,,,,
23244,Team 21 Studio,,,,
23245,Croteam VR,,,,
23246,RC Knight,,,,
23247,Vibrant Allegory,,,,
23248,White Puppet Studio,,,,
23249,Dimitrios Floros,,,,
23250,Vadim Silvestrov,,,,
23251,Lord Imperio,,,,
23252,Thylacine Studios,,,,
23253,Rejected Games,,,,
23254,Unbound Interactive,,,,
23255,Strategy Mill,,,,
23256,Black Forest Games,Offenburg,,Germany,2012
23257,4th cluster,,,,
23258,Coffee Powered Machine,,,,
23259,Indie Games Studio,,,,
23260,TimefireVR LLC,,,,
23261,sebagamesdev,,,,
23262,Maciej Kuzianik,,,,
23263,Relative Games,,,,
23264,Headup Games,,,,
23265,Two Desperados,,,,
23266,Matthew Kania,,,,
23267,Zanrai Interactive,,,,
23268,Intersect Games,,,,
23269,"Janus VR, Inc.",,,,
23270,Spinning Hat Studio,,,,
23271,Grand Cauldron,,,,
23272,Deep Shadows Games,,,,
23273,Plastic Reality Technologies,,,,
23274,Playing With Matches,,,,
23275,Solo Instinct,,,,
23276,Oxygen Studios,Croydon,England,United Kingdom,2006
23277,Contingent99,,,,
23278,Xform,,,,
23279,Antizero company,,,,
23280,Digitallion,,,,
23281,Itharius,,,,
23282,"Hangzhou Xinlan Network Technology Co.,Ltd.",,,,
23283,Ralph Schaedler,,,,
23284,TTCX Inc.,,,,
23285,Tall James Games,,,,
23286,Bidoniera Games,,,,
23287,TECHHOME,,,,
23288,Never Knows Best制作组,,,,
23289,Midway Studios – Newcastle,Gateshead,England,United Kingdom,1996
23290,Zydrone,,,,
23291,Jupiter Lighthouse Games,,,,
23292,Dharker Studio,,,,
23293,Mahdi Bahrami,,,,
23294,FamishedMammal,,,,
23295,Outerlight Ltd.,,,,
23296,LeonWaan Games,,,,
23297,Green127,,,,
23298,BekkerDev Studio,,,,
23299,HUSH Interactive,,,,
23300,Maximus.ez,,,,
23301,Lucky Frame,,,,
23302,Lamina Studios,,,,
23303,Mahjong Knight,,,,
23304,Hapa Games,,,,
23305,NetEase Games,,,,
23306,LillyWelland inc.,,,,
23307,D.W.S.,,,,
23308,Layer games,,,,
23309,Patchwork Games,,,,
23310,Royal Rudius Entertainment,,,,
23311,Digixart,,,,
23312,TCHOW,,,,
23313,Turtle Cream,,,,
23314,GoldenGod Games,,,,
23315,Flashbulb,,,,
23316,Gabriel Priske,,,,
23317,Outer Brain Studios,,,,
23318,Hardtalk Studio,,,,
23319,Faravid Interactive,,,,
23320,Mercury Games,,,,
23321,"Bigscreen, Inc.",,,,
23322,yang1zhi,,,,
23323,Van der Veer Games,,,,
23324,DNT Games,,,,
23325,Willpowaproject,,,,
23326,NMS Software,,,,
23327,5 Lives Studios,,,,
23328,Nicholas Hydock,,,,
23329,NRDSlab,,,,
23330,NLB project,,,,
23331,Narko Games,,,,
23332,OTUSUN LAND,,,,
23333,Dimfrost,,,,
23334,Chad Meffert,,,,
23335,Peach Pie Productions,,,,
23336,"The Abbot's Book, LLC",,,,
23337,Tio Atum,,,,
23338,Platoniax Studio,,,,
23339,Tower Games,,,,
23340,Delphine Software,,,,
23341,Shaman Games Studio,,,,
23342,Insane Mind Games,,,,
23343,FlatRedBall,,,,
23344,Phantomisreal Ltd.,,,,
23345,VOID VR,,,,
23346,Helmi Bastami,,,,
23347,Shadowprerequisite,,,,
23348,Doble Punch Games,,,,
23349,DropDGames,,,,
23350,Thumbtack,,,,
23351,Ovosonico,,,,
23352,SuneX Games,,,,
23353,Spaghetti Code,,,,
23354,Raxasoft Games,,,,
23355,Jonathan Robson,,,,
23356,AltImage Games,,,,
23357,"Naviworks Co.,Ltd.",,,,
23358,EfrenStudios,,,,
23359,Oh!WHATif Inc.,,,,
23360,Online OciGrup SL,,,,
23361,Imagimotion,,,,
23362,Marcos Donnantuoni,,,,
23363,Oxide Games,,,,
23364,Coven Games,,,,
23365,Dragom,,,,
23366,JiangHu Studio,,,,
23367,Trykon Studios,,,,
23368,Sachonski,,,,
23369,Munkyfoot Gaming,,,,
23370,CI Games,,,,
23371,Stardog Games,,,,
23372,Animootor,,,,
23373,Dimps,Osaka,,Japan,2000
23374,Hardytier,,,,
23375,kass-stwa,,,,
23376,Akash Balloo,,,,
23377,VirtexUniverse,,,,
23378,SeungWoonS,,,,
23379,Black Alchemy Games,,,,
23380,Irem,Hakusan,,Japan,1974
23381,"Glyphs in Lines, LLC",,,,
23382,Blue Manchu,,,,
23383,Brighter3D Software Development Ltd.,,,,
23384,Darong Studio,,,,
23385,Yaeko,,,,
23386,Red Oak Studio,,,,
23387,Quantum Realm Games,,,,
23388,Pretty Bat Games,,,,
23389,ProntiatVR,,,,
23390,Miroslav Fídler,,,,
23391,KinifiGames LLC,,,,
23392,Paradox Interactive,,,,
23393,electrolyte,,,,
23394,Marslit Games,,,,
23395,晴,,,,
23396,Rainbow Goats Studio,,,,
23397,Kathlyn Games,,,,
23398,DuckbearLab,,,,
23399,Das Humankapital,,,,
23400,Space Paw Studios,,,,
23401,Revolution (Japan),,,,
23402,Bulls Bros,,,,
23403,Prism Interactive Entertainment Inc.,,,,
23404,Zoe Vartanian,,,,
23405,Kidalang,,,,
23406,Rogue Sun,,,,
23407,"Sphere, Inc.",,,,
23408,Reflextions,,,,
23409,Team Indev,,,,
23410,Depth First Games,,,,
23411,Mistaken Visions,,,,
23412,The Geometry Boxers,,,,
23413,Interabang Entertainment,,,,
23414,Arkedo Studio,Paris,,France,2006
23415,Progorion,,,,
23416,Pirate Games,,,,
23417,Solid Core,,,,
23418,OneOcean LLC,,,,
23419,"Beijing Skyline Interaction Technology Co., Ltd.",,,,
23420,Zeal Game Studio,,,,
23421,NGS GAMES STUDIO,,,,
23422,heavenly-roads,,,,
23423,AploveStudio,,,,
23424,Arnold Rauers,,,,
23425,Delta Reality,,,,
23426,Francois Braud (Volatile Dove),,,,
23427,Tomáš Sabol,,,,
23428,Pandemic Studios,Los Angeles,California,United States,1998
23429,BatCat Games,,,,
23430,Forge Reply srl,,,,
23431,Rockbyte,,,,
23432,Nyan_Fort,,,,
23433,Windmill Games,,,,
23434,Afterthought Studios,,,,
23435,Viraug,,,,
23436,Rat Wrath Studios,,,,
23437,Giant Goblin Studio,,,,
23438,Sandbox Interactive GmbH,,,,
23439,Sean Tann,,,,
23440,SaFiKiK,,,,
23441,Casey Labrack,,,,
23442,CM Softworks,,,,
23443,Games For Tutti,,,,
23444,PiGravity,,,,
23445,Donuts Co. Ltd.,,,,
23446,Daniel Snd,,,,
23447,Suits & Sandals,,,,
23448,Nitrous Butterfly,,,,
23449,Four Circle Interactive,,,,
23450,Accident Games Studio,,,,
23451,BlueGiant Interactive,,,,
23452,Dominique Grieshofer,,,,
23453,Dewdrop Games,,,,
23454,Midnight Party,,,,
23455,BurningDust Games,,,,
23456,BarelyEntertainment,,,,
23457,Alpha Wave Entertainment,,,,
23458,Dodge Roll,,,,
23459,sakastudio,,,,
23460,Crian Soft S.A.,,,,
23461,Trey Sherman,,,,
23462,GY Games,,,,
23463,Stereo7 Games,,,,
23464,Anarquico,,,,
23465,astragon Entertainment,,,,
23466,Elden Pixels,,,,
23467,Xigma Games,,,,
23468,Megastorm Games,,,,
23469,Red Dwarf Games,,,,
23470,VRX,,,,
23471,Aaron Angert,,,,
23472,Spellbound Studios,,,,
23473,R I MAD,,,,
23474,Lever Studios,,,,
23475,PM Studios,,,,
23476,David AE,,,,
23477,BoringKate,,,,
23478,Wrecked Angle Studios,,,,
23479,上海アリス幻樂団,,,,
23480,Ольга,,,,
23481,Drago Entertainment,,,,
23482,Moonpod,,,,
23483,Anatoliy Loginovskikh,,,,
23484,MassDiGI,,,,
23485,Emberheart Games,,,,
23486,Hikergames,,,,
23487,Phigames,,,,
23488,NHLislive,,,,
23489,Kaga Create,,,,
23490,DeanForge,,,,
23491,HuBiao,,,,
23492,Adam DeLease,,,,
23493,Shenandoah Studio,,,,
23494,Maksym Pashanin,,,,
23495,Besedka Games Studio,,,,
23496,Frostlind Games,,,,
23497,MightyCodeDragon,,,,
23498,Yomuneco Inc.,,,,
23499,New World Interactive,Denver,Colorado,United States,2010
23500,KAMAi MEDIA,,,,
23501,Gaga,,,,
23502,Salvation,,,,
23503,Joe Sansone,,,,
23504,4gency,,,,
23505,Poly Poly Games,,,,
23506,GexagonVR,,,,
23507,Raum Studio,,,,
23508,The_Kiddy,,,,
23509,Arachnid Games,,,,
23510,Polymorph Games,,,,
23511,FURYU Corporation,,,,
23512,"F.U.U.M. Co., Ltd.",,,,
23513,Sweet Dog Studios,,,,
23514,UTPlus Interactive Inc.,,,,
23515,Zirasoft,,,,
23516,Reality Twist GmbH,,,,
23517,James Oliver,,,,
23518,Aivaras Ivoškus,,,,
23519,"Hammerware, s.r.o.",,,,
23520,EX Games,,,,
23521,LiquidFire Entertainment,,,,
23522,Sillysoft Games,,,,
23523,DigiCube,,,,
23524,Hannes Trebbin,,,,
23525,Rob Lach,,,,
23526,Rimebelle Express,,,,
23527,Stefan Fleischer,,,,
23528,Phantom 8 Studio,,,,
23529,Game Distillery s.r.o.,,,,
23530,Perky Peach Games,,,,
23531,McMagic Productions s.r.o.,,,,
23532,Super Soul LLC,,,,
23533,rondomedia GmbH,,,,
23534,5minlab,,,,
23535,Daniel Griffin,,,,
23536,Super Legit Games,,,,
23537,Three Guys Game Studio,,,,
23538,Sureal,,,,
23539,Koei Tecmo Games (formerly Koei),Ashikaga,,Japan,1978
23540,Gone North Games,,,,
23541,Marvelous Games,,,,
23542,(STCG) Smoker The Car Game,,,,
23543,Hip Soft,,,,
23544,Tainted Games,,,,
23545,Free Time Farmers,,,,
23546,Big Red Planet,,,,
23547,NikuTreat,,,,
23548,Morphodox Studios,,,,
23549,Unbound Creations,,,,
23550,3RISE,,,,
23551,Evan Peiperl,,,,
23552,Cosmocat,,,,
23553,rojekti,,,,
23554,RegiGames,,,,
23555,First Violin Games,,,,
23556,Duang Network,,,,
23557,FIVE-BN GAMES,,,,
23558,Jw,,,,
23559,Ratloop Asia,,,,
23560,Miaoyue Studio,,,,
23561,"Ryu Productions Co., Ltd",,,,
23562,Desert Owl Games LLC,,,,
23563,No Pest Productions,,,,
23564,Deion Mobile,,,,
23565,ICE Entertainment,,,,
23566,Chen Jin,,,,
23567,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",,,,
23568,doublesix,,,,
23569,Forge Reply,,,,
23570,Daniel Jonathan Bourke,,,,
23571,Foldergeist Studios,,,,
23572,Comcept,,,,
23573,Angel Iliev Hrisimov,,,,
23574,Overhead Games,,,,
23575,Asteristic Game Studio,,,,
23576,October Games,,,,
23577,CCYY,,,,
23578,Bits & Beasts,,,,
23579,Wolfire Games,Berkeley,California,United States,2003
23580,Badosz,,,,
23581,Crafty Game Lab,,,,
23582,LUZSTARDOM,,,,
23583,Timothy Brake,,,,
23584,Dozen Minds OU,,,,
23585,AcneVulgaris,,,,
23586,Experimental Gamer Studios,,,,
23587,Headroom.one,,,,
23588,Tom Johnson,,,,
23589,Pixelsplit Simulations,,,,
23590,DarkTigerDevelop,,,,
23591,Disney Interactive Studios,Glendale,California,United States,1988
23592,Crate Entertainment,,,,
23593,Nijumi Games,,,,
23594,Mario Quesada,,,,
23595,Prince Game Studio,,,,
23596,Jonathan Mulcahy,,,,
23597,Tobias Nilsson,,,,
23598,Neotro Inc.,,,,
23599,Packet39,,,,
23600,Dissident Logic,,,,
23601,Joyo Games,,,,
23602,bkdove studios,,,,
23603,Evoluta Studio,,,,
23604,Ceiba Software and Arts,,,,
23605,Goodwolf Studio,,,,
23606,Valiant Game Studio AB,,,,
23607,KTX Software,,,,
23608,Dust Storm Entertainment,,,,
23609,Angel Carriola,,,,
23610,Aidan Gignac,,,,
23611,Joyfulstar,,,,
23612,M.J.H.X. Studio,,,,
23613,TRIANGLE SERVICE,,,,
23614,xia,,,,
23615,ID Group,,,,
23616,Amistech Games,,,,
23617,Wesley Pyburn,,,,
23618,Viswanath Atlu,,,,
23619,Warm Lamp Games,,,,
23620,True,,,,
23621,IOSoccer Team,,,,
23622,Team Pea,,,,
23623,Digital Theory Ltd.,,,,
23624,chaos,,,,
23625,Puzzle Game,,,,
23626,Tantum Games,,,,
23627,Fabio Cardini,,,,
23628,Perilous Orbit,,,,
23629,IdunaSoft,,,,
23630,3D Talo Finland,,,,
23631,MAGES. Inc.,,,,
23632,ALICE IN DISSONANCE,,,,
23633,Last Day Of Work,,,,
23634,Histogram Games,,,,
23635,Cellar Door Games,,,,
23636,Isaac Stearns,,,,
23637,Plan8,,,,
23638,"Arcen Games, LLC",,,,
23639,Indie Ninjas,,,,
23640,Long Division LLC,,,,
23641,Raymond Leung,,,,
23642,cornthea,,,,
23643,Imageworks,,,,
23644,Ryan Bissonnette,,,,
23645,Radmir Kadyrov,,,,
23646,Rithm Gaming,,,,
23647,Acclaim Entertainment,Glen Cove,New York,United States,1987
23648,Jack of All Games,,,,
23649,Rotatipyra,,,,
23650,Picorinne Soft,,,,
23651,Chu-3,,,,
23652,Monane,,,,
23653,LIUBEZHANIN VASYL,,,,
23654,北京凌宇智控科技有限公司,,,,
23655,UroboroStudio,,,,
23656,Pillow Head Games,,,,
23657,Corbie Games,,,,
23658,Bit Dragon,,,,
23659,XAC Inc.,,,,
23660,AVB VR Games,,,,
23661,Christoffer Ryrvall,,,,
23662,Vecpoly Game,,,,
23663,Jens Bolanz,,,,
23664,Cloud Imperium Games Corporation,,,,
23665,GreenThumbStudios,,,,
23666,Paul Boland,,,,
23667,wins_84,,,,
23668,"Present Day Media, LLC",,,,
23669,"Parody Games, LLC",,,,
23670,dark made games,,,,
23671,Flagship Studios,San Francisco,California,United States,2003
23672,Ntroy LTD,,,,
23673,艺龙游戏,,,,
23674,RAWR Lab,,,,
23675,Expansive Worlds,,,,
23676,Alien Nude LTD,,,,
23677,Lotus GamesTr,,,,
23678,Monomyth Games,,,,
23679,Benedict Fritz,,,,
23680,Quest Corporation,Tokyo,,Japan,1988
23681,Nikolai Patrakov,,,,
23682,Pump Action Games,,,,
23683,MONKEYCRAFT Co. Ltd.,,,,
23684,MoMo Games,,,,
23685,Sierra,,,,
23686,White Cat,,,,
23687,Black Shell Games,,,,
23688,nalothchris,,,,
23689,Nosebleed Interactive,,,,
23690,Fantogame,,,,
23691,"Edsenses Creative Co., Ltd",,,,
23692,Leviathan,,,,
23693,Team D-13,,,,
23694,LVGameDev LLC,,,,
23695,DatavizVR Inc.,,,,
23696,MooCow Games,,,,
23697,Iguana Entertainment,,,,
23698,TickTock Games,,,,
23699,ASK,,,,
23700,Pixel Purrfection,,,,
23701,cloneZone,,,,
23702,Codemasters Racing,,,,
23703,Firecast Studio,,,,
23704,DysTop,,,,
23705,Butterscotch Shenanigans,,,,
23706,Team OctoPoodle,,,,
23707,Bala Vicknesh,,,,
23708,Arttu Tuovinen,,,,
23709,Felistella,Gifu,,Japan,2010
23710,Forrest Keel,,,,
23711,Green Eye Games,,,,
23712,zemaGamez,,,,
23713,Velikan,,,,
23714,Pooandplay,,,,
23715,Chronik Spartan,,,,
23716,Rootify,,,,
23717,Cédric Andreu,,,,
23718,"Team Tori, LLC",,,,
23719,洋葱头科技,,,,
23720,Assemble Entertainment,,,,
23721,Retro Craftz Studio,,,,
23722,Kando Corp,,,,
23723,peter8031983,,,,
23724,The Rock Studio,,,,
23725,Brain Machine,,,,
23726,Strategy Empire,,,,
23727,Sadovski Games,,,,
23728,Dead Peach,,,,
23729,Outsider Games,,,,
23730,Axel Shokk,,,,
23731,Reperio Studios,,,,
23732,Lust star,,,,
23733,Krillbite Studio,,,,
23734,Irem Software Engineering,,,,
23735,Ancient War Studios,,,,
23736,Station 437,,,,
23737,Time Robbers,,,,
23738,When's Lunch? Games,,,,
23739,Glow Games Studio,,,,
23740,Heptamind,,,,
23741,Chronobit Studios,,,,
23742,Zephyo,,,,
23743,BioWare,Edmonton,Alberta,Canada,1995
23744,Mike Prosser,,,,
23745,BOBAFETTA,,,,
23746,Awfully Nice Studios,,,,
23747,A Jolly Corpse,,,,
23748,Dlala Studios,,,,
23749,Peter Hann,,,,
23750,Baiacu Games,,,,
23751,Jether,,,,
23752,VRobot,,,,
23753,Eyedentity Games,Seoul,,South Korea,2007
23754,Chainsaw Games,,,,
23755,VoidDev,,,,
23756,Inner Monkey,,,,
23757,New Bridge Games,,,,
23758,Pie On A Plate Productions,,,,
23759,WashBear,,,,
23760,Exsom,,,,
23761,Brimstone,,,,
23762,WHOA!,,,,
23763,Kiritsu Games,,,,
23764,Cargo Cult Gaming LLC,,,,
23765,"Multi-Dimensional Games (Studio of ThoughtSTEM, LLC)",,,,
23766,Dancing Dragon Games,,,,
23767,Julian Henley,,,,
23768,NikFamilyGames,,,,
23769,zeroplaystone,,,,
23770,Minor Key Games,,,,
23771,よるのあとち(Yorunoatochi),,,,
23772,Kz Software,,,,
23773,Andreas Britten,,,,
23774,Madbox Entertainment,,,,
23775,Dani D,,,,
23776,Syrena Interactive,,,,
23777,Dragon Slumber,,,,
23778,New 90's Games,,,,
23779,Ithiro Sumi,,,,
23780,Kerkko Rasilainen,,,,
23781,Shark Punch,,,,
23782,Runewaker Entertainment,,,,
23783,"Bimboosoft Co.,Ltd.",,,,
23784,AlyStudio,,,,
23785,Spellbook,,,,
23786,Technical Entertainment,,,,
23787,Curtel Games,,,,
23788,Sticky Rice Games,,,,
23789,Kyodai Ltd,,,,
23790,Mermaid VR Inc.,,,,
23791,Galactig,,,,
23792,CoolGame,,,,
23793,Ervenstar Games,,,,
23794,Gaweb Studio,,,,
23795,Red Triangle Games,,,,
23796,SeattleEgg,,,,
23797,PoRovoz Studios,,,,
23798,Frostwood Interactive,,,,
23799,Lil Hentai Games,,,,
23800,Fox Dawn,,,,
23801,Cardboard Robot Games,,,,
23802,Palladium Games,,,,
23803,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",,,,
23804,ZREALITY GmbH,,,,
23805,StudioBACKSTAGE,,,,
23806,Digital Furnace Games,,,,
23807,battle fire studio,,,,
23808,Adreamation Games Studio,,,,
23809,Apeirogon Games,,,,
23810,b08,,,,
23811,Lunar Labs,,,,
23812,Looking Glass Studios,Cambridge,Massachusetts,United States,1990
23813,Rivstyx Games Studio L.L.C.,,,,
23814,Mirain Mainklain,,,,
23815,Ogre Head Studio,,,,
23816,Hunter Games Australia,,,,
23817,minori,,,,
23818,DiP Online,,,,
23819,Pixel vs Pixel,,,,
23820,Foreignvr,,,,
23821,Zombie Studios,Seattle,Washington,United States,1994
23822,MOERS INC,,,,
23823,IMPIRESOFT,,,,
23824,AG media,,,,
23825,Play Spirit Limited,,,,
23826,Georgian Opariuc,,,,
23827,BreakAway Games,Hunt Valley,Maryland,United States,1998
23828,Cuddle Tree,,,,
23829,Bear Box Media,,,,
23830,Parallel Circles,,,,
23831,Nuke Nine,,,,
23832,Black Cactus,,,,
23833,SunshineOvercast,,,,
23834,Crimson Cow,,,,
23835,StudioFriends,,,,
23836,Classroom Graffiti Productions,,,,
23837,2dengine,,,,
23838,Reglest5 Games,,,,
23839,Animation Arts Creative GmbH,,,,
23840,winterworks GmbH,,,,
23841,Frost Dog Studio,,,,
23842,Pixel Crow,,,,
23843,Bit Toys,,,,
23844,AR Gaming,,,,
23845,GB Patch Games,,,,
