gameid,name,requiredage,price
742,Active Health with Carol Vorderman,,
743,Active Life Explorer,,
744,Active Life: Extreme Challenge,,
745,Active Life: Magical Carnival,,
746,Active Life: Outdoor Challenge,,
747,Activision Anthology,,
748,Activision Hits: Remixed,,
749,Actua Golf 3,0,3.99
750,Actua Tennis,,
751,Actual Sunlight,0,3.99
752,Acucalypse,0,7
753,Acute Art,0,0
754,Ad Exitum,0,3.99
755,Adam's Venture Chronicles,0,7.19
756,Adam's Venture: Origins,0,13.99
757,Adam and Eve: The Game - Chapter 1,0,2.79
758,Adam Waste,0,9.29
759,Adam Wolfe,0,4.79
760,Adapt or Perish,0,7.19
761,ADAPTR,0,12
762,AddForce,0,0.79
763,Adecke - Cards Games Deluxe,12,7.19
764,Adelantado 4 Aztec Skulls,0,3.99
765,Adelantado Trilogy. Book one,0,3.99
766,Adelantado Trilogy. Book Three,0,3.99
767,Adelantado Trilogy. Book Two,0,3.99
768,Adele: Following the Signs,0,2.09
769,Adeptus Titanicus: Dominus,0,11.39
770,Adera,0,9.29
771,Adidas Power Soccer,,
772,Adidas Power Soccer 98,,
773,ADIOS Amigos: A Space Physics Odyssey,0,11.39
774,Adjacency,0,1.99
775,Admine,0,7.19
776,Adolescent Santa Claus,0,0
777,ADOM (Ancient Domains Of Mystery),0,10.99
778,Adorables,0,1.99
779,ADR-Labelling Game,0,421.99
780,ADR1FT,0,14.99
781,Adrenalin Misfits,,
782,Adrenaline Adventure,0,1.69
783,Adult Math,0,0.79
784,Adult Toy Store,0,15.49
785,Adva-lines,0,3.99
786,Advance Guardian Heroes,,
787,Advance Wars,,
788,Advance Wars 2: Black Hole Rising,,
789,Advance Wars: Days of Ruin,,
790,Advance Wars: Dual Strike,,
791,Advanced Gaming Platform::Epica,18,15.49
792,Advanced Mechanized Spacecraft,0,10.29
793,Advanced Tactics Gold,0,22.99
794,Advent,0,0
795,Advent Rising,0,7.19
796,Adventure,,
797,Adventure Apes and the Mayan Mystery,0,1.99
798,Adventure Boy Cheapskate DX,0,3.99
799,AdVenture Capitalist,0,0
800,Adventure Chronicles: The Search For Lost Treasure,0,3.99
801,Adventure Climb VR,0,0
802,AdVenture Communist,0,0
803,Adventure Craft,0,10.99
804,Adventure Delivery Service,0,3.99
805,Adventure Game,0,15
806,Adventure Golf VR,0,7.19
807,Adventure Hero,0,3.99
808,Adventure in Kana Village,0,5.19
809,Adventure in the Tower of Flight,0,3.99
810,Adventure Island,,
811,Adventure Lamp,0,6.99
812,Adventure Land - The Code MMORPG,0,12.49
813,ADventure Lib,0,1.59
814,Adventure of a Digger,0,2.89
815,Adventure of a Lifetime,0,10.29
816,Adventure Of Thieves,0,0.79
817,Adventure Portal,0,3.99
818,Adventure Time: Explore the Dungeon Because I Don't Know!,,
819,Adventure Time: Finn & Jake Investigations,,
820,Adventure Time: Finn and Jake's Epic Quest,0,6.99
821,Adventure Time: Magic Man's Head Games,0,3.99
822,Adventure Time: Pirates of the Enchiridion,0,15.49
823,Adventure Time: The Secret of the Nameless ,,
824,Adventure Time: The Secret of the Nameless Kingdom,,
825,Adventure World,0,3.99
826,AdventureQuest 3D,0,0
827,Adventurer Manager,0,3.99
828,Adventures in the Light & Dark,0,2.89
829,Adventures of Abrix,0,3.99
830,Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,0,4.99
831,Adventures of Bertram Fiddle: Episode 2: A Bleaker Predicklement,0,8.99
832,Adventures of Dragon,0,3.99
833,Adventures Of Fluzz,0,2.79
834,Adventures of Hendri,0,1.69
835,Adventures of Lolo,,
836,Adventures of Mike,0,0.79
837,Adventures of Pip,0,10.99
838,Adventures Of Pipi,0,0.79
839,Adventures Of Pipi 2 Save Hype,0,0.79
840,Adventures of Robinson Crusoe,0,6.99
841,Adventures of Shuggy,0,3.99
842,Adventures of Tron,,
843,Adventures On The Polluted Islands,0,1.99
844,Adventures to Go!,,
845,Adventurezator: When Pigs Fly,0,14.99
846,Adventuring Gentleman,0,0.79
847,AdvertCity,0,14.99
848,Aedis Eclipse: Generation of Chaos,,
849,Aegis,0,1.99
850,AEGIS 2186,0,3.99
851,Aegis Defenders,0,14.99
852,Aegis of Earth: Protonovus Assault,0,14.99
853,AegisM,0,9.99
854,AEGYPTUS,0,0.79
855,Aeioth RPG,0,19.49
856,AENTITY,0,11.99
857,Aeon,0,15.49
858,Aeon Command,0,1.99
859,Aeon Flux,,
860,Aeon of Sands - The Trail,0,16.99
861,Aequitas Orbis,0,7.19
862,AER Memories of Old,0,13.49
863,Aerannis,0,3.99
864,AereA,0,11.39
865,Aerial Destruction,0,2.79
866,Aerial Guardian,0,0
867,Aero's Quest,0,3.99
868,Aero Elite: Combat Academy,,
869,Aero Gauge,,
870,AeroChopper,0,0
871,AeroFighters Assault,,
872,Aerofly FS 1 Flight Simulator,0,15.49
873,Aerofly FS 2 Flight Simulator,0,44.99
874,aerofly RC 7,0,29.99
875,Aeroplanoui,0,2.09
876,Aerospace Forces,0,0.79
877,AESCULAP® OrthoPilot®Elite VR Palpation,0,0
878,Aesthetic Arena,0,0.79
879,Aesthetic Melody,0,1.99
880,Aesthetic World,0,3.99
881,Aeternum,0,4.79
882,Aether Drift,0,11.39
883,Aetheria Online,0,0
884,Aetherspace,0,0
885,Aeve:Zero Gravity,0,1.69
886,Afelhem,0,0.79
887,Affairs of the Court: Choice of Romance,0,4.79
888,Affected Zone Tactics,0,0
889,AFFECTED: The Manor,0,5.99
890,Affliction,0,3.99
891,AffordaGolf Online,0,1.59
892,Afghanistan '11,0,22.99
893,AFL Evolution,0,39.99
894,Africa Hunting,0,0.79
895,Afrika,,
896,Afro Samurai,,
897,After All,0,0.79
898,After Death,0,10.59
899,After Dreams,0,0
900,After Hours,0,2.09
901,After Hours Athletes,,
902,After Life - Story of a Father,0,0
903,After Rain: Phoenix Rise,0,5.19
904,After Reset RPG,0,29.99
905,After the Collapse,0,7.19
906,After the Empire,0,5.59
907,After The End: The Harvest,0,3.99
908,Aftercharge,0,14.99
909,AFTERGRINDER,0,3.99
910,Afterlife,0,4.79
911,Afterlife Empire,0,3.99
912,Aftermath Y2K,0,3.99
913,Afternoon empire,0,0.79
914,AfterTime,0,0.79
915,Again,,
916,Again?,0,0.79
917,Against the Gradient,0,1.99
918,Agapan,0,5.59
919,Agarest Senki: Re-appearance,,
920,Agarest: Generations of War,0,10.99
921,Agarest: Generations of War 2,0,14.99
922,Agarest: Generations of War Zero,0,14.99
923,Agartha,0,7.19
924,Agassi Tennis Generation,,
925,Agatha Christie's The ABC Murders,,
926,Agatha Christie - The ABC Murders,0,10.99
927,Agatha Christie: And Then There Were None,,
928,Agatha Christie: Death on the Nile,,
929,Agatha Christie: Evil Under the Sun,,
930,Agatha Christie: Peril at End House,,
931,Agatha Christie: The ABC Murders,,
932,Agatha Knife,0,8.99
933,Age of Barbarian Extended Cut,18,9.99
934,Age of Castles: Warlords,0,1.59
935,Age of Cavemen,0,0
936,Age of Civilizations II,0,4.49
937,Age of Conan: Rise of the Godslayer,,
938,Age of Conan: Unchained,0,0
939,Age of Conquest IV,0,0
940,Age of Empires II HD,0,14.99
941,Age of Empires II: The Age of Kings,,
942,Age of Empires III,,
943,Age of Empires III: Complete Collection,,
944,Age of Empires III: Gold Edition,,
945,Age of Empires III: The Asian Dynasties,,
946,Age of Empires Online,,
947,Age of Empires: Collector's Edition,,
948,Age of Empires: Mythologies,,
949,Age of Empires: The Age of Kings,,
950,Age of Empires® III: Complete Collection,0,29.99
951,Age of Enigma: The Secret of the Sixth Ghost,0,6.99
952,Age of Farming,0,0.79
953,Age of Fear 2: The Chaos Lord GOLD,0,14.99
954,Age of Fear 3: The Legend,0,19.99
955,Age of Fear: The Free World,0,0
956,Age of Fear: The Undead King,0,14.99
957,Age Of Forays,0,1.69
958,Age of Giants,0,1.69
959,Age of Gladiators,0,6.99
960,Age of Gladiators II: Death League,0,11.39
961,Age of Gladiators II: Rome,0,15.49
962,Age of Heroes (VR),0,22.99
963,Age of Heroes: Conquest,0,0
964,Age of Mythology,,
965,Age of Mythology: Extended Edition,0,22.99
966,Age of Mythology: The Titans,,
967,Age of Rivals,0,6.99
968,Age of Survival,0,13.99
969,Age of Viking Conquest,0,4.99
970,Age of Wonders,0,3.99
971,Age of Wonders II: The Wizard's Throne,0,6.99
972,Age of Wonders III,0,22.99
973,Age of Wonders Shadow Magic,0,6.99
974,Agenda,0,6.99
975,Agent 9,0,15.49
976,Agent Awesome,0,1.69
977,Agent Walker: Secret Journey,0,6.99
978,Agents of Aggro City Online,0,0
979,Agents of Mayhem,0,26.99
980,AgeOfDarkness,0,1.69
981,Ages of Mages: The last keeper,0,9.29
982,Aggelos,0,11.39
983,Aggression: Europe Under Fire,0,6.99
984,Aggressive Inline,,
985,Aggressors: Ancient Rome,0,23.79
986,Agile Warrior F-111X,,
987,AGON - The Lost Sword of Toledo,0,6.99
988,AGON - The Mysterious Codex (Trilogy),0,6.99
989,Agony,0,11.39
990,Agricola: All Creatures Big and Small,0,6.99
991,Agricultural Simulator 2011: Extended Edition,0,2.09
992,Agricultural Simulator 2012: Deluxe Edition,0,5.59
993,Agricultural Simulator 2013 - Steam Edition,0,6.99
994,Agricultural Simulator: Historical Farming,0,6.99
995,Aground,0,7.19
996,"Ah, Love!",0,0.79
997,AHEGAL,0,0.79
998,Ahlman Arcade 2018,0,0
999,Ahnayro: The Dream World,0,3.99
1000,Ahros: One Warrior Chronicle,0,14.99
1001,AHTS Ship Simulator,0,2.99
1002,AI Anomaly,0,1.69
1003,AI Dummy,0,1.69
1004,AI Escort,0,1.69
1005,AI Rebellion VR,0,6.99
1006,AI War 2,0,15.49
1007,AI War: Fleet Command,0,6.99
1008,AI: Rampage,0,1.59
1009,Aibou DS,,
1010,AIDEN,0,0.79
1011,AIdol,0,8.29
1012,Aidsmoji: The Forbidden Fruit,0,2.09
1013,Aidyn Chronicles: The First Mage,,
1014,Aik's Cheese Adventures,0,2.89
1015,Aikatsu Stars! My Special Appeal,,
1016,Aikatsu! 2-nin no My Princess,,
1017,Aikatsu! 365 Idol Days,,
1018,Aikatsu! Cinderella Lesson,,
1019,Aikatsu! My No.1 Stage!,,
1020,Ailu de Puzzle,,
1021,Aim Hero,0,3.99
1022,Aim Lab,0,0
1023,Aim Master,0,2.09
1024,Aim Theory - Trainer,0,2.89
1025,Aim Trainer 3D,0,9.29
1026,Aim Trainer Pro,0,2.89
1027,Aimtastic,0,0
1028,AIPD - Artificial Intelligence Police Department,0,6.99
1029,AIR,,
1030,Air-Sea Battle,,
1031,Air Brawl,0,0
1032,Air Combat,0,0.79
1033,Air Combat Arena,0,0.79
1034,Air Conflicts: Aces of World War II,,
1035,Air Conflicts: Pacific Carriers,0,7.19
1036,Air Conflicts: Secret Wars,0,4.79
1037,Air Conflicts: Vietnam,0,11.39
1038,Air Dash,0,2.89
1039,Air Guardians,0,0.79
1040,Air Hockey,0,2.09
1041,Air Missions: HIND,0,12.99
1042,Air Raid,,
1043,Air Raid Over Britain,0,0
1044,Air Threat,0,1.69
1045,Air Traffic Chaos,,
1046,Air Traffic Disruptor,0,1.69
1047,AIRA VR,0,23.79
1048,Airblade,,
1049,Airbo,0,0.79
1050,Airborne Troops: Countdown to D-Day,,
1051,Aircraft Evolution,0,5.79
1052,Aircraft War X,0,0.79
1053,AirForce Delta Storm,,
1054,AirForce Delta Strike,,
1055,AIRHEART - Tales of broken Wings,0,10.99
1056,Airi's World,0,3.99
1057,Airline Director 2 - Tycoon Game,0,3.99
1058,Airline Tycoon,,
1059,Airline Tycoon 2,0,6.99
1060,Airline Tycoon Deluxe,0,6.99
1061,Airlock,,
1062,AirMech Command,0,14.99
1063,AirMech Strike,0,0
1064,AirMech Wastelands,0,14.99
1065,Airmen,0,10.99
1066,Airplane Sky Voyage,0,5.79
1067,Airport CEO,0,11.99
1068,Airport Fire Department - The Simulation,0,10.99
1069,Airport Firefighters - The Simulation,0,13.49
1070,Airport Madness 3D,0,14.99
1071,Airport Madness 3D: Volume 2,0,15.49
1072,Airport Madness 4,0,6.99
1073,Airport Madness: Time Machine,0,4.99
1074,Airport Madness: World Edition,0,6.99
1075,Airport Master,0,10.99
1076,Airport Simulator,,
1077,Airport Simulator 2014,0,6.99
1078,Airport Simulator 2015,0,13.49
1079,Airport Simulator 2019,0,14.99
1080,airRevo VR,0,1.59
1081,Airscape - The Fall of Gravity,0,1.59
1082,Airship Asunder,0,6.99
1083,Airship Commander,0,6.99
1084,Airship Dragoon,0,12.99
1085,Airship Q,,
1086,Airships: Conquer the Skies,0,11.39
1087,AirShock,0,2.09
1088,Airstrike HD,0,1.69
1089,Airstrike One,0,0.79
1090,Airtone,0,22.99
1091,Aiso,0,0.79
1092,Aivolution,0,2.09
1093,Aiyoku no Eustia,,
1094,Akabeth Tactics,0,3.99
1095,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,,
1096,Akai Ito DS,,
1097,Akai Katana Shin,,
1098,Akane,0,3.99
1099,Akane Iro ni Somaru Saka Parallel,,
1100,Akane the Kunoichi,0,2.09
1101,Akaneiro: Demon Hunters,0,0
1102,Akatsuki no Amaneka to Aoi Kyojin,,
1103,Akatsuki no Goei Trinity,,
1104,AKB1/149: Love Election,,
1105,AKB1/48: Idol to Guam de Koishitara...,,
1106,AKB1/48: Idol to Koishitara...,,
1107,AKB48+Me,,
1108,akda,0,0.79
1109,Akiba's Trip,,
1110,Akiba's Trip Plus,,
1111,Akiba's Trip: Undead & Undressed,,
1112,AKIBA'S TRIP: Undead ＆ Undressed,0,14.99
1113,Akihabara - Feel the Rhythm,0,3.99
1114,Akihabara - Feel the Rhythm Remixed,0,5.99
1115,Akin,0,1.99
1116,Akin Vol 2,0,1.99
1117,Akko ni Omakase! Brain Shock,,
1118,Akuatica,0,4.99
1119,Akuji the Heartless,,
1120,Akuto: Showdown,0,8.99
1121,Akuya,0,1.59
1122,Al Emmo's Postcards from Anozira,0,3.99
1123,Al Emmo and the Lost Dutchman's Mine,0,6.99
1124,AL･FINE,0,10.99
1125,Aladdin Magic Racer,,
1126,Aladin & the Enchanted Lamp,0,1.69
1127,ALaLa: Wake Mi Up!,0,7.99
1128,Alan Wake,0,11.39
1129,Alan Wake's American Nightmare,0,6.19
1130,Alarameth TD™,0,3.99
1131,ALASKA,0,4.99
1132,Albedo: Eyes from Outer Space,0,10.99
1133,Albert and Otto,0,3.99
1134,Albert Mort - Desert Heat,0,3.99
1135,Albino Lullaby: Episode 1,0,7.19
1136,Albion Online,0,0
1137,Alcatraz Builder,0,3.99
1138,Alcatraz: VR Escape Room,0,3.99
1139,Alchemage,0,6.99
1140,Alchemia,0,1.69
1141,Alchemic Dungeons DX,0,5.79
1142,Alchemic Jousts,0,11.99
1143,Alchemist,0,1.99
1144,Alchemist's Awakening,0,11.99
1145,Alchemist's Castle,0,0.79
1146,Alchemist Defender VR,0,7.19
1147,Alchemist Penguin,0,1.59
1148,Alchemy Classic,0,3.99
1149,Alchemy Mysteries: Prague Legends,0,1.59
1150,Alchemy of Castle,0,0.79
1151,Alchemyland,0,0.79
1152,Alea,0,5.79
1153,Alea Jacta Est,0,18.99
1154,Alekhine's Gun,0,29.99
1155,Aleph Null,0,0.79
1156,Ales Dash,0,2.09
1157,Alex Rider: Stormbreaker,,
1158,Alexa's Wild Night,0,5.19
1159,Alexi Lalas International Soccer,,
1160,Alexia Crow and the Cave of Heroes,0,4.79
1161,Alfa Romeo Racing Italiano,,
1162,Algae,0,1.69
1163,Algo Bot,0,7.19
1164,Algorithm,0,0.79
1165,Algotica Iterations,0,5.19
1166,Alia's Carnival! Sacrament,,
1167,Alias,,
1168,Alice's Adventures - Hidden Object. Wimmelbild,0,1.99
1169,Alice's Mom's Rescue,0,2.09
1170,Alice's Patchwork,0,3.99
1171,Alice's Patchworks 2,0,3.99
1172,Alice - Behind the Mirror,0,1.69
1173,Alice in Stardom,0,0
1174,Alice In VR,0,2.09
1175,Alice in Wonderland,,
1176,Alice in Wonderland - 3D Labyrinth Game,0,2.09
1177,Alice in Wonderland - Hidden Objects,0,1.69
1178,Alice Must Find The Key To Escape (Hidden Objects),0,3.99
1179,Alice Mystery Garden,0,3.99
1180,ALICE VR,0,6.99
1181,Alice: Madness Returns,,
1182,Alicemare,0,1.99
1183,Alicia Griffith – Lakeside Murder,0,6.99
1184,Alicia Quatermain 2: The Stone of Fate,0,2.09
1185,Alicia Quatermain 3: The Mystery of the Flaming Gold,0,2.09
1186,Alicia Quatermain: Secrets Of The Lost Treasures,0,1.99
1187,Alien,,
1188,Alien's Return,,
1189,Alien Arena: Warriors Of Mars,0,1.69
1190,Alien Attack,0,1.59
1191,Alien Attack: Pocket Edition,0,0.79
1192,Alien Blitz,0,5.19
1193,Alien Breed 2: Assault,0,6.99
1194,Alien Breed 3: Descent,0,6.99
1195,Alien Breed Trilogy,,
1196,Alien Breed: Impact,0,6.99
1197,Alien Bubble Destroyer,0,0.79
1198,Alien Crusader,0,0
1199,ALIEN FIELD,0,10.99
1200,Alien Food Frenzy,0,3.99
1201,Alien Hallway,0,3.99
1202,Alien Hallway 2,0,7.19
1203,Alien Hominid,,
1204,Alien Hostage,0,1.99
1205,Alien Insanity,0,1.99
1206,Alien Invaders,0,0.79
1207,Alien Invasion 3d,0,1.69
1208,Alien Invasion Tower Defense,0,1.59
1209,Alien League,0,10.99
1210,Alien Mayhem,0,7.19
1211,Alien Monster Bowling League,,
1212,Alien Rage - Unlimited,0,14.99
1213,Alien Rampage,0,3.99
1214,Alien Resurrection,,
1215,Alien Revival - Episode 1 - Duty Calls,0,2.09
1216,Alien Robot Monsters,0,4.79
1217,Alien Run,0,3.19
1218,Alien Shooter,0,3.99
1219,Alien Shooter 2 Conscription,0,7.19
1220,Alien Shooter 2: Reloaded,0,3.99
1221,Alien Shooter TD,0,7.19
1222,Alien Shooter: Revisited,0,3.99
1223,Alien Spidy,0,7.99
1224,Alien Splatter Redux,0,0.79
1225,Alien Swarm,0,0
1226,Alien Swarm: Reactive Drop,0,0
1227,Alien Syndrome,,
1228,Alien Trilogy,,
1229,Alien Worms Invasion,0,7.19
1230,Alien Zombie Megadeath,0,3.99
1231,Alien: Isolation,18,29.99
1232,AlienAfterlife,0,2.09
1233,Alienators: Evolution Continues,,
1234,Aliens Are Rude!,0,0.79
1235,Aliens Don't Exist,0,0.79
1236,Aliens Go Home Run,0,2.79
1237,Aliens in the Attic,,
1238,Aliens In The Yard,0,9.99
1239,ALIENS INVADED OUR PLANET,0,0.79
1240,Aliens versus Predator Classic 2000,0,3.99
1241,Aliens versus Predator: Extinction,,
1242,Aliens vs Predator,,
1243,Aliens vs Predator: Requiem,,
1244,Aliens vs. Predator™,0,9.99
1245,Aliens&Asteroids,0,1.69
1246,Aliens: Colonial Marines,,
1247,Aliens: Infestation,,
1248,Alienzix,0,2.09
1249,ALILIA-亚利利亚的精灵们,0,2.89
1250,Alimardan's Mischief,0,4.79
1251,Alimardan Meets Merlin,0,4.79
1252,AliveInVR,0,14.99
1253,All-Pro Football 2K8,,
1254,All-Star Baseball 2000,,
1255,All-Star Baseball 2001,,
1256,All-Star Baseball 2002,,
1257,All-Star Baseball 2003,,
1258,All-Star Baseball 2004,,
1259,All-Star Baseball 2005,,
1260,All-Star Baseball 99,,
1261,All-Star Fielding Challenge VR,0,4.79
1262,All-Star Fruit Racing,0,19.99
1263,All Alone: VR,0,2.79
1264,All Aspect Warfare,0,6.99
1265,All Contact Lost,0,11.39
1266,All Cows In,0,1.69
1267,All Evil Night,0,0.79
1268,All Fall Down,0,0.79
1269,All For One,0,3.99
1270,All Grown Up! Express Yourself,,
1271,All Grown Up!: Game Boy Advance Video Volume 1,,
1272,All Guns On Deck,0,9.99
1273,All Haze Eve,0,1.99
1274,All Is Dust,0,0
1275,All Japan Pro Wrestling featuring Virtua,,
1276,All Kamen Rider: Rider Generation,,
1277,All Kamen Rider: Rider Generation 2,,
1278,All My Gods,0,2.79
1279,All Of ZHEM 僵尸们,0,5.79
1280,All Our Asias,0,0
1281,All Points Bulletin,,
1282,All Star Cheer Squad,,
1283,All Star Cheer Squad 2,,
1284,All Star Karate,,
1285,All Star Pro-Wrestling,,
1286,All Star Tennis 99,,
1287,All Stars Racing Cup,0,0.79
1288,All That Remains,0,2.89
1289,All the Delicate Duplicates,16,6.99
1290,All Walls Must Fall - A Tech-Noir Tactics Game,0,8.49
1291,All You Can Eat,0,1.49
1292,All You Can Feed: Sushi Bar,0,1.69
1293,All Zombies Must Die!: Scorepocalypse ,0,3.99
1294,Allergenium,0,5.99
1295,Alleyway,,
1296,Allied General,,
1297,Allied Nations,0,11.39
1298,Allison's Diary: Rebirth,0,7.19
1299,Allods Online My.com,0,0
1300,Allods Online RU,0,0
1301,Allspace,0,0
1302,ALLTYNEX Second,0,5.59
1303,Allumette,0,0
1304,Alluna and Brie,0,23.79
1305,Alma,0,1.69
1306,Almightree: The Last Dreamer,0,3.99
1307,Almost Alive,0,9.29
1308,Almost There: The Platformer,0,7.19
1309,Alone,0,0.79
1310,ALONE IN SPACE,0,7.19
1311,Alone in the Dark,0,6.99
1312,Alone in the Dark 1,0,10.99
1313,Alone in the Dark 2,0,10.99
1314,Alone in the Dark 3,0,10.99
1315,Alone in the Dark: Illumination™,0,14.99
1316,Alone in the Dark: Inferno,,
1317,Alone in the Dark: One-Eyed Jack's Revenge,,
1318,Alone in the Dark: The New Nightmare,0,4.99
1319,Alone In The Forest VR,0,2.09
1320,Alone K.W.,0,0.79
1321,Alone With You,0,6.99
1322,ALONE?,0,2.49
1323,ALONE? - VR,0,6.19
1324,Along the Edge,0,10.99
1325,Along Together,0,11.39
1326,Alpacapaca Dash,0,0.79
1327,ALPAGES : THE FIVE BOOKS,0,0.79
1328,AlpenCROSS,0,5.19
1329,Alpha & Beta,0,3.99
1330,Alpha and Omega,,
1331,Alpha Kimori™ 1,0,6.99
1332,Alpha Locus VR,0,0
1333,Alpha Mike Foxtrot VR - AMF VR,0,7.19
1334,Alpha Polaris : A Horror Adventure Game,16,6.99
1335,Alpha Prime,0,2.99
1336,Alpha Protocol,,
1337,Alpha Protocol™,16,9.99
1338,Alpha Runner,0,0.79
1339,Alpha Zylon,0,3.99
1340,Alpha/Omega: The Christian RPG,0,0.79
1341,Alphabear: Hardcover Edition,0,6.99
1342,Alphabeats: Master Edition,0,5.59
1343,Alphabet Jump,0,0.79
1344,Alphadia Genesis,0,6.99
1345,Alpine Ski VR,0,3.99
1346,Altar Guardian,0,1.59
1347,Alteil: Horizons,0,0
1348,Alter Army,0,3.99
1349,Alter Cosmos,0,4.79
1350,Alter Echo,,
1351,Alter Ego,0,5.59
1352,Alter Ego,0,7.19
1353,Altered Beast: Guardian of the Realms,,
1354,Alteric,0,2.79
1355,Alternativa,0,9.99
1356,Altitude,0,0
1357,Altitude0: Lower & Faster,0,13.99
1358,AltspaceVR—The Social VR App,0,0
1359,Alundra,,
1360,Alundra 2: A New Legend Begins,,
1361,Alvastia Chronicles,0,11.69
1362,Alveari,0,10.99
1363,Alvin and the Chipmunks,,
1364,Alvin and the Chipmunks: Chipwrecked,,
1365,Alvin and the Chipmunks: The Squeakquel,,
1366,Alvora Tactics,0,6.99
1367,Alwa's Awakening,0,6.99
1368,Always Higher,0,2.89
1369,Always Remember Me,0,13.59
1370,Always Sometimes Monsters,0,6.99
1371,Always The Same Blue Sky...,0,1.99
1372,Amagami,,
1373,Amagoushi no Yakata,,
1374,Amanda's Sticker Book,0,3.99
1375,Amanda's Sticker Book 2 - Amazing Wildlife,0,2.09
1376,Amaranthine,0,1.99
1377,Amaranthine Voyage: The Living Mountain Collector's Edition,0,7.19
1378,Amaranthine Voyage: The Orb of Purity Collector's Edition,0,10.29
1379,Amaranthine Voyage: The Tree of Life Collector's Edition,0,6.99
1380,AmaranTime Arena,0,3.99
1381,Amatsumi Sora ni! Kumo no Hatate ni,,
1382,aMAZE,0,0.79
1383,aMAZE 2,0,0.79
1384,aMAZE 3D,0,0.79
1385,aMAZE ABC,0,0.79
1386,Amaze Bowl,0,0.79
1387,aMAZE Christmas,0,0.79
1388,aMAZE Classic,0,0.79
1389,aMAZE Classic: Inverted,0,0.79
1390,aMAZE Dark Times,0,0.79
1391,aMAZE Double,0,0.79
1392,aMAZE Easter,0,0.79
1393,aMAZE Frozen,0,0.79
1394,aMAZE Gears,0,0.79
1395,aMAZE Halloween,0,0.79
1396,aMAZE Lunar,0,0.79
1397,aMAZE St.Patrick,0,0.79
1398,aMAZE Untouchable,0,0.79
1399,aMAZE Valentine,0,0.79
1400,aMAZE ZER0,0,0.79
1401,Amaze: Interactive VR Movies,0,0
1402,AmazeD 3D,0,0.79
1403,aMAZEing adventures,0,2.89
1404,Amazeing Lemons,0,4.79
1405,Amazing Adventures Around the World,0,4.25
1406,Amazing Adventures The Lost Tomb™,0,4.25
1407,Amazing Adventures: The Forgotten Ruins,,
1408,Amazing Frog?,0,12.39
1409,Amazing Human Simulator,0,2.09
1410,Amazing Island,,
1411,Amazing Princess Sarah,0,3.99
1412,Amazing Thailand VR Experience,0,0
1413,Amazon Odyssey,0,7.19
1414,Amazon Rush,0,0.79
1415,Amber's Airline - 7 Wonders,0,10.29
1416,Amber's Airline - High Hopes,0,9.99
1417,Amber's Magic Shop,0,14.99
1418,Amber Tail Adventure,0,0.79
1419,Ambers BOOM,0,1.59
1420,Amberskull,0,3.99
1421,Ambition,0,0
1422,Ambition of the Slimes,0,3.99
1423,Ambre - a heartbreaking kinetic novel,0,0
1424,AMBUSH tactics,0,0
1425,Ame no Marginal -Rain Marginal-,0,9.99
1426,Ameline and the Ultimate Burger,0,4.99
1427,Amelon,0,1.99
1428,America's Army 3,0,0
1429,America's Army: Proving Grounds,0,0
1430,America's Army: Rise of a Soldier,,
1431,America's Army: True Soldiers,,
1432,America's Next Top Model,,
